tract,state_abbr,year,annual_change,hpi,hpi1990,hpi2000,TRACT_ID
"08031008312",CO,"2006","-5.18","223.87",".","109.15","08031008312"
"08031008312",CO,"2007","-14.03","192.45",".","93.84","08031008312"
"08031008312",CO,"2008","-11.91","169.54",".","82.66","08031008312"
"08031008312",CO,"2009","-3.36","163.84",".","79.88","08031008312"
"08031008312",CO,"2010","-1.88","160.77",".","78.39","08031008312"
"08031008312",CO,"2011","-6.01","151.10",".","73.67","08031008312"
"08031008312",CO,"2012","15.37","174.33",".","85.00","08031008312"
"08031008312",CO,"2013","8.04","188.35",".","91.84","08031008312"
"08031008312",CO,"2014","23.08","231.82",".","113.03","08031008312"
"08031008312",CO,"2015","16.75","270.66",".","131.97","08031008312"
"08031008312",CO,"2016","11.46","301.66",".","147.08","08031008312"
"08031008312",CO,"2017","9.27","329.63",".","160.72","08031008312"
"08031008312",CO,"2018","15.71","381.40",".","185.96","08031008312"
"08031011902",CO,"1986",".","100.00","96.06","49.33","08031011902"
"08031011902",CO,"1987","1.18","101.18","97.20","49.92","08031011902"
"08031011902",CO,"1988","-4.21","96.92","93.10","47.81","08031011902"
"08031011902",CO,"1989",".",".",".",".","08031011902"
"08031011902",CO,"1990",".","104.10","100.00","51.36","08031011902"
"08031011902",CO,"1991","-4.64","99.27","95.36","48.98","08031011902"
"08031011902",CO,"1992","5.05","104.28","100.18","51.45","08031011902"
"08031011902",CO,"1993","12.35","117.16","112.54","57.80","08031011902"
"08031011902",CO,"1994","5.58","123.70","118.83","61.03","08031011902"
"08031011902",CO,"1995","12.62","139.31","133.82","68.73","08031011902"
"08031011902",CO,"1996","5.77","147.34","141.54","72.69","08031011902"
"08031011902",CO,"1997","5.17","154.96","148.86","76.45","08031011902"
"08031011902",CO,"1998","6.21","164.59","158.11","81.20","08031011902"
"08031011902",CO,"1999","7.90","177.59","170.60","87.61","08031011902"
"08031011902",CO,"2000","14.14","202.70","194.72","100.00","08031011902"
"08031011902",CO,"2001","9.28","221.51","212.79","109.28","08031011902"
"08031011902",CO,"2002","4.12","230.64","221.55","113.78","08031011902"
"08031011902",CO,"2003","0.30","231.33","222.22","114.12","08031011902"
"08031011902",CO,"2004","6.87","247.23","237.50","121.97","08031011902"
"08031011902",CO,"2005","0.61","248.75","238.95","122.72","08031011902"
"08031011902",CO,"2006","0.80","250.73","240.85","123.69","08031011902"
"08031011902",CO,"2007","-5.21","237.66","228.30","117.25","08031011902"
"08031011902",CO,"2008","-2.43","231.88","222.75","114.40","08031011902"
"08031011902",CO,"2009","-0.34","231.10","222.00","114.01","08031011902"
"08031011902",CO,"2010","-0.08","230.92","221.83","113.92","08031011902"
"08031011902",CO,"2011","-3.14","223.68","214.87","110.35","08031011902"
"08031011902",CO,"2012","1.20","226.37","217.46","111.68","08031011902"
"08031011902",CO,"2013","5.97","239.90","230.45","118.35","08031011902"
"08031011902",CO,"2014","13.01","271.12","260.44","133.75","08031011902"
"08031011902",CO,"2015","10.76","300.29","288.46","148.14","08031011902"
"08031011902",CO,"2016","9.39","328.49","315.55","162.06","08031011902"
"08031011902",CO,"2017","12.54","369.70","355.14","182.39","08031011902"
"08031011902",CO,"2018","8.92","402.68","386.82","198.66","08031011902"
"08031011903",CO,"1992",".","100.00",".","55.39","08031011903"
"08031011903",CO,"1993","6.73","106.73",".","59.11","08031011903"
"08031011903",CO,"1994","9.31","116.67",".","64.62","08031011903"
"08031011903",CO,"1995","8.29","126.35",".","69.98","08031011903"
"08031011903",CO,"1996","6.18","134.16",".","74.31","08031011903"
"08031011903",CO,"1997","8.25","145.23",".","80.44","08031011903"
"08031011903",CO,"1998","3.35","150.10",".","83.14","08031011903"
"08031011903",CO,"1999","10.25","165.48",".","91.66","08031011903"
"08031011903",CO,"2000","9.10","180.54",".","100.00","08031011903"
"08031011903",CO,"2001","12.33","202.81",".","112.33","08031011903"
"08031011903",CO,"2002","3.90","210.73",".","116.72","08031011903"
"08031011903",CO,"2003","0.09","210.92",".","116.82","08031011903"
"08031011903",CO,"2004","2.23","215.62",".","119.43","08031011903"
"08031011903",CO,"2005","2.26","220.49",".","122.12","08031011903"
"08031011903",CO,"2006","-0.87","218.57",".","121.06","08031011903"
"08031011903",CO,"2007","1.86","222.63",".","123.31","08031011903"
"08031011903",CO,"2008","-2.46","217.15",".","120.28","08031011903"
"08031011903",CO,"2009","-1.03","214.92",".","119.04","08031011903"
"08031011903",CO,"2010","-4.89","204.41",".","113.22","08031011903"
"08031011903",CO,"2011","-0.03","204.36",".","113.19","08031011903"
"08031011903",CO,"2012","2.58","209.64",".","116.11","08031011903"
"08031011903",CO,"2013","6.61","223.49",".","123.79","08031011903"
"08031011903",CO,"2014","9.35","244.38",".","135.36","08031011903"
"08031011903",CO,"2015","10.79","270.74",".","149.96","08031011903"
"08031011903",CO,"2016","13.10","306.20",".","169.60","08031011903"
"08031011903",CO,"2017","10.97","339.79",".","188.21","08031011903"
"08031011903",CO,"2018","6.19","360.84",".","199.86","08031011903"
"08031012001",CO,"1992",".","100.00",".","57.20","08031012001"
"08031012001",CO,"1993","9.25","109.25",".","62.49","08031012001"
"08031012001",CO,"1994","11.15","121.43",".","69.45","08031012001"
"08031012001",CO,"1995","6.40","129.20",".","73.90","08031012001"
"08031012001",CO,"1996","4.13","134.54",".","76.95","08031012001"
"08031012001",CO,"1997","7.63","144.80",".","82.82","08031012001"
"08031012001",CO,"1998","2.08","147.82",".","84.55","08031012001"
"08031012001",CO,"1999","6.25","157.05",".","89.83","08031012001"
"08031012001",CO,"2000","11.32","174.83",".","100.00","08031012001"
"08031012001",CO,"2001","11.79","195.45",".","111.79","08031012001"
"08031012001",CO,"2002","4.97","205.16",".","117.35","08031012001"
"08031012001",CO,"2003","-2.10","200.85",".","114.88","08031012001"
"08031012001",CO,"2004","4.28","209.44",".","119.79","08031012001"
"08031012001",CO,"2005","10.29","230.99",".","132.12","08031012001"
"08031012001",CO,"2006","-10.28","207.25",".","118.54","08031012001"
"08031012001",CO,"2007","10.88","229.79",".","131.44","08031012001"
"08031012001",CO,"2008","-2.49","224.07",".","128.16","08031012001"
"08031012001",CO,"2009","-11.88","197.45",".","112.94","08031012001"
"08031012001",CO,"2010","5.24","207.80",".","118.85","08031012001"
"08031012001",CO,"2011","-6.87","193.52",".","110.69","08031012001"
"08031012001",CO,"2012","5.02","203.24",".","116.25","08031012001"
"08031012001",CO,"2013","6.70","216.87",".","124.04","08031012001"
"08031012001",CO,"2014","-4.63","206.83",".","118.30","08031012001"
"08031012001",CO,"2015","10.30","228.14",".","130.49","08031012001"
"08031012001",CO,"2016","13.26","258.39",".","147.79","08031012001"
"08031012001",CO,"2017","13.26","292.67",".","167.40","08031012001"
"08031012001",CO,"2018","7.24","313.87",".","179.52","08031012001"
"08031012010",CO,"1998",".","100.00",".","80.96","08031012010"
"08031012010",CO,"1999","7.95","107.95",".","87.40","08031012010"
"08031012010",CO,"2000","14.41","123.52",".","100.00","08031012010"
"08031012010",CO,"2001","7.23","132.45",".","107.23","08031012010"
"08031012010",CO,"2002","2.27","135.46",".","109.67","08031012010"
"08031012010",CO,"2003","1.08","136.92",".","110.85","08031012010"
"08031012010",CO,"2004","4.62","143.24",".","115.97","08031012010"
"08031012010",CO,"2005","2.61","146.98",".","119.00","08031012010"
"08031012010",CO,"2006","4.14","153.07",".","123.92","08031012010"
"08031012010",CO,"2007","-6.07","143.77",".","116.40","08031012010"
"08031012010",CO,"2008","-1.11","142.18",".","115.11","08031012010"
"08031012010",CO,"2009","-2.88","138.08",".","111.79","08031012010"
"08031012010",CO,"2010","0.37","138.60",".","112.21","08031012010"
"08031012010",CO,"2011","-1.84","136.04",".","110.14","08031012010"
"08031012010",CO,"2012","2.31","139.18",".","112.68","08031012010"
"08031012010",CO,"2013","5.35","146.62",".","118.71","08031012010"
"08031012010",CO,"2014",".",".",".",".","08031012010"
"08031012010",CO,"2015",".",".",".",".","08031012010"
"08031012010",CO,"2016",".","184.61",".","149.46","08031012010"
"08031012010",CO,"2017",".",".",".",".","08031012010"
"08031012010",CO,"2018",".",".",".",".","08031012010"
"08031012014",CO,"1986",".","100.00",".","51.55","08031012014"
"08031012014",CO,"1987","-6.87","93.13",".","48.01","08031012014"
"08031012014",CO,"1988","22.39","113.98",".","58.76","08031012014"
"08031012014",CO,"1989","-16.14","95.58",".","49.27","08031012014"
"08031012014",CO,"1990",".",".",".",".","08031012014"
"08031012014",CO,"1991",".","99.81",".","51.45","08031012014"
"08031012014",CO,"1992","2.63","102.44",".","52.81","08031012014"
"08031012014",CO,"1993","6.95","109.56",".","56.48","08031012014"
"08031012014",CO,"1994","11.29","121.93",".","62.85","08031012014"
"08031012014",CO,"1995","10.22","134.39",".","69.28","08031012014"
"08031012014",CO,"1996","3.67","139.32",".","71.82","08031012014"
"08031012014",CO,"1997","6.98","149.04",".","76.83","08031012014"
"08031012014",CO,"1998","2.92","153.39",".","79.07","08031012014"
"08031012014",CO,"1999","11.25","170.66",".","87.97","08031012014"
"08031012014",CO,"2000","13.67","193.99",".","100.00","08031012014"
"08031012014",CO,"2001","9.55","212.51",".","109.55","08031012014"
"08031012014",CO,"2002","5.88","224.99",".","115.98","08031012014"
"08031012014",CO,"2003","0.19","225.42",".","116.20","08031012014"
"08031012014",CO,"2004","2.05","230.05",".","118.59","08031012014"
"08031012014",CO,"2005","3.77","238.72",".","123.06","08031012014"
"08031012014",CO,"2006","-2.50","232.75",".","119.98","08031012014"
"08031012014",CO,"2007","-1.27","229.81",".","118.46","08031012014"
"08031012014",CO,"2008","-0.25","229.24",".","118.17","08031012014"
"08031012014",CO,"2009","-0.61","227.84",".","117.45","08031012014"
"08031012014",CO,"2010","-0.61","226.45",".","116.74","08031012014"
"08031012014",CO,"2011","-4.27","216.79",".","111.75","08031012014"
"08031012014",CO,"2012","-0.52","215.65",".","111.17","08031012014"
"08031012014",CO,"2013","9.26","235.61",".","121.46","08031012014"
"08031012014",CO,"2014","12.25","264.49",".","136.34","08031012014"
"08031012014",CO,"2015","8.93","288.12",".","148.52","08031012014"
"08031012014",CO,"2016","14.62","330.23",".","170.23","08031012014"
"08031012014",CO,"2017","8.55","358.47",".","184.79","08031012014"
"08031012014",CO,"2018","9.49","392.47",".","202.32","08031012014"
"08059010406",CO,"1993",".","100.00",".","49.94","08059010406"
"08059010406",CO,"1994","15.45","115.45",".","57.66","08059010406"
"08059010406",CO,"1995","8.22","124.94",".","62.40","08059010406"
"08059010406",CO,"1996","10.91","138.56",".","69.20","08059010406"
"08059010406",CO,"1997","7.29","148.67",".","74.25","08059010406"
"08059010406",CO,"1998","6.12","157.76",".","78.79","08059010406"
"08059010406",CO,"1999","11.50","175.91",".","87.86","08059010406"
"08059010406",CO,"2000","13.82","200.23",".","100.00","08059010406"
"08059010406",CO,"2001","13.53","227.31",".","113.53","08059010406"
"08059010406",CO,"2002","2.58","233.17",".","116.45","08059010406"
"08059010406",CO,"2003","3.93","242.33",".","121.03","08059010406"
"08059010406",CO,"2004","-0.69","240.67",".","120.20","08059010406"
"08059010406",CO,"2005","0.00","240.66",".","120.19","08059010406"
"08059010406",CO,"2006","3.22","248.40",".","124.06","08059010406"
"08059010406",CO,"2007","-6.85","231.38",".","115.56","08059010406"
"08059010406",CO,"2008","-11.64","204.45",".","102.11","08059010406"
"08059010406",CO,"2009","10.01","224.91",".","112.32","08059010406"
"08059010406",CO,"2010","-5.79","211.88",".","105.82","08059010406"
"08059010406",CO,"2011","-1.32","209.09",".","104.42","08059010406"
"08059010406",CO,"2012","5.49","220.57",".","110.16","08059010406"
"08059010406",CO,"2013","6.25","234.35",".","117.04","08059010406"
"08059010406",CO,"2014","14.95","269.38",".","134.54","08059010406"
"08059010406",CO,"2015","15.29","310.57",".","155.11","08059010406"
"08059010406",CO,"2016","12.36","348.96",".","174.28","08059010406"
"08059010406",CO,"2017","15.00","401.29",".","200.41","08059010406"
"08059010406",CO,"2018","8.73","436.34",".","217.92","08059010406"
"08059011904",CO,"1993",".","100.00",".","60.49","08059011904"
"08059011904",CO,"1994","-5.19","94.81",".","57.35","08059011904"
"08059011904",CO,"1995","23.30","116.90",".","70.72","08059011904"
"08059011904",CO,"1996","1.35","118.48",".","71.67","08059011904"
"08059011904",CO,"1997","7.11","126.89",".","76.76","08059011904"
"08059011904",CO,"1998","5.51","133.89",".","81.00","08059011904"
"08059011904",CO,"1999","1.60","136.04",".","82.29","08059011904"
"08059011904",CO,"2000","21.52","165.31",".","100.00","08059011904"
"08059011904",CO,"2001","2.51","169.45",".","102.51","08059011904"
"08059011904",CO,"2002","4.73","177.46",".","107.35","08059011904"
"08059011904",CO,"2003","6.77","189.48",".","114.62","08059011904"
"08059011904",CO,"2004","0.91","191.21",".","115.67","08059011904"
"08059011904",CO,"2005","11.40","213.01",".","128.86","08059011904"
"08059011904",CO,"2006","9.96","234.22",".","141.69","08059011904"
"08059011904",CO,"2007","-7.58","216.46",".","130.94","08059011904"
"08059011904",CO,"2008","-5.25","205.10",".","124.07","08059011904"
"08059011904",CO,"2009","-1.11","202.84",".","122.70","08059011904"
"08059011904",CO,"2010","-4.00","194.73",".","117.80","08059011904"
"08059011904",CO,"2011","-3.31","188.28",".","113.90","08059011904"
"08059011904",CO,"2012","-6.51","176.03",".","106.48","08059011904"
"08059011904",CO,"2013","15.40","203.14",".","122.88","08059011904"
"08059011904",CO,"2014","10.33","224.12",".","135.58","08059011904"
"08059011904",CO,"2015","6.01","237.59",".","143.72","08059011904"
"08059011904",CO,"2016","5.77","251.30",".","152.02","08059011904"
"08059011904",CO,"2017","5.92","266.18",".","161.02","08059011904"
"08059011904",CO,"2018","11.54","296.89",".","179.60","08059011904"
"08059012041",CO,"1991",".","100.00",".","52.33","08059012041"
"08059012041",CO,"1992","2.80","102.80",".","53.80","08059012041"
"08059012041",CO,"1993","11.45","114.57",".","59.96","08059012041"
"08059012041",CO,"1994","10.01","126.04",".","65.96","08059012041"
"08059012041",CO,"1995","10.84","139.70",".","73.11","08059012041"
"08059012041",CO,"1996","3.10","144.04",".","75.38","08059012041"
"08059012041",CO,"1997","4.14","150.00",".","78.50","08059012041"
"08059012041",CO,"1998","3.66","155.49",".","81.37","08059012041"
"08059012041",CO,"1999","8.62","168.90",".","88.39","08059012041"
"08059012041",CO,"2000","13.13","191.08",".","100.00","08059012041"
"08059012041",CO,"2001","10.06","210.30",".","110.06","08059012041"
"08059012041",CO,"2002","6.10","223.12",".","116.77","08059012041"
"08059012041",CO,"2003","0.32","223.84",".","117.15","08059012041"
"08059012041",CO,"2004","2.50","229.45",".","120.08","08059012041"
"08059012041",CO,"2005","4.69","240.20",".","125.71","08059012041"
"08059012041",CO,"2006","0.71","241.91",".","126.60","08059012041"
"08059012041",CO,"2007","-1.08","239.29",".","125.23","08059012041"
"08059012041",CO,"2008","-1.04","236.79",".","123.92","08059012041"
"08059012041",CO,"2009","-3.71","228.01",".","119.33","08059012041"
"08059012041",CO,"2010","0.38","228.87",".","119.78","08059012041"
"08059012041",CO,"2011","-4.26","219.12",".","114.67","08059012041"
"08059012041",CO,"2012","1.34","222.04",".","116.20","08059012041"
"08059012041",CO,"2013","8.46","240.83",".","126.03","08059012041"
"08059012041",CO,"2014","11.80","269.24",".","140.90","08059012041"
"08059012041",CO,"2015","8.48","292.06",".","152.84","08059012041"
"08059012041",CO,"2016","13.00","330.03",".","172.72","08059012041"
"08059012041",CO,"2017","11.57","368.22",".","192.70","08059012041"
"08059012041",CO,"2018","6.45","391.96",".","205.13","08059012041"
"08059012050",CO,"1997",".","100.00",".","82.55","08059012050"
"08059012050",CO,"1998","3.06","103.06",".","85.07","08059012050"
"08059012050",CO,"1999","7.01","110.28",".","91.04","08059012050"
"08059012050",CO,"2000","9.85","121.14",".","100.00","08059012050"
"08059012050",CO,"2001","11.18","134.69",".","111.18","08059012050"
"08059012050",CO,"2002","6.11","142.92",".","117.97","08059012050"
"08059012050",CO,"2003","1.17","144.59",".","119.36","08059012050"
"08059012050",CO,"2004","8.06","156.25",".","128.98","08059012050"
"08059012050",CO,"2005","-3.70","150.47",".","124.21","08059012050"
"08059012050",CO,"2006","12.53","169.32",".","139.77","08059012050"
"08059012050",CO,"2007","-3.33","163.68",".","135.11","08059012050"
"08059012050",CO,"2008","-1.33","161.50",".","133.32","08059012050"
"08059012050",CO,"2009","3.80","167.63",".","138.38","08059012050"
"08059012050",CO,"2010","-10.43","150.15",".","123.95","08059012050"
